Id,Clause1,Clause2,Relation
2277,投資|投資人|可|在|不同|銷售|機構|開戶,但|每個|投資|投資人|只|允許|開立|一個|基金|賬戶,Comparison
2278,在|越來|越來越|受|消費|消費者|關註|的|車廂|空氣|空氣質量|氣質|質量|方面,明銳|的|車內|塑膠|味道|也|比|卡羅|羅拉|要|淡|一些,Expansion
2279,再加|一隻|手|就|能|輕鬆|放倒|的|座椅,實用|實用性|成為|該車|的|最大|特點,Expansion
2280,我|也|主張|學術|學術探討|探討|應|百花|百花齊放|齊放,百家|百家爭鳴|爭鳴,Expansion
2281,而|這種|直營|直營店|只|負責|銷售|和服|服務,故|稱之為|之為|2S|店,Contingency
2282,說老實話|老實|老實話|實話,是|有些|失望|的,Expansion
2283,你|不是|也|參與|了,猜|我|有|幾套|校服,Expansion
2284,張口|時下|下頜|關節|節會|發出|絲絲|響|的|雜音,有|的|甚至|發生|生下|下頜|關節|脫位,Expansion
2285,福特|汽車|第二|第二季|第二季度|二季|二季度|季度|銷量|不|佳,並且|到達|了|歷史|新低,Expansion
2286,按|他|說|的|辦法|做|了|之後,我|的|那種|想象|竟然|開始|減少|了,Temporal
2287,房事|事後|陰道|陰道口|道口|陰道|銳|痛|時,可能|是|萎縮|萎縮性|陰道|陰道炎|引起|的,Contingency
2288,Aikool|舞團|現任|團長,希望|能夠|結識|更多|多喜愛|喜愛|炫|舞|的|朋友,Expansion
2289,他們|以|木棒|重|劈|打擊|敵人,有時|甚至|可以|以致|致命,Expansion
2290,特別|是|一些|曾|有|過|冶游|史|的|人,更加|擔心|自己|患|了|性病,Expansion
2291,這|不僅|映襯|了|自身|的|標桿|地位,也|全力|提升|了|中高|中高級|高級|車市|的|品質|標準,Expansion
2292,一條|彎彎|彎彎曲曲|彎曲|曲曲|的|山路|盤旋|而|上,直通|通山|山頂,Expansion
2293,根據|所|使用|的|壓縮|方式|的|不同,你|可能|不會|立即|看到|結果,Contingency
2294,年|普賴斯|賴斯|出任|總理,並|將|立法|立法機關|機關|改為|兩院|兩院制,Temporal
2295,國際|社群|可以|提供|基金,以|協助|他們|更|仔細|的|分析|與|解決|解決問題|問題,Contingency
2296,總結|了|很多|註冊|註冊表|修改|的|好|經驗,是|一本|不可|不可多得|的|好書,Expansion
2297,經過|結構|結構調整|調整|轉而|靠|消費|費拉|拉動|內需,汽車|消費|是|僅次於|次於|住房|的|大頭,Expansion
2298,六二|二八|八期|如果|把|鏡頭|往上|上移|移動|多一點|多一點點|一點|一點點|點點,那裡|風光|應該|很|不錯,Contingency
2299,如果|元|喜|分娩|後|馬上|讓|嬰兒|吸吮|自己|的|奶頭,也許|就|沒有|缺|奶|的|情況|發生,Contingency
2300,遠|的|咱|不|說,就|說|說|改革|改革開放|開放|放給|人們|帶來|的|變化,Comparison
2301,該|名錄|資料|詳盡,囊括|等|行業,Expansion
2302,曾經|有|過|在|北京|北京廣播學院|京廣|廣播|學院|學習|的|經歷,使|方|英|既|掌握|了|會|說話|的|技巧,Contingency
2303,這樣|既|可使|靶|器官|獲得|得有|有效|的|藥物|濃度,又|可|保證|胎兒|體內|的|濃度|不|至|太|高,Expansion
2304,免費|註冊|用戶|可以|檢索|標準|目錄,但|閱讀|標準|全文|需要|要付|付費,Comparison
2305,因|尺寸|巨大,需|乘飛機|飛機|在|空中|才能|看到|全貌,Contingency
2306,小|醫師|叫|獺|哥|再度|坐上|診療|椅,用|顯微|顯微鏡|看著|說|沒有|結石|阿,Temporal
2307,魚肉|不僅|可以|預防|心血|心血管|心血管病|血管|血管病,而且|有利|有利於|利於|神經|神經系|神經系統|系統|系統發育|發育,Expansion
2308,我|把|以前|的|事|告訴|你,也|是|一個|錯誤|的|選擇|嗎,Expansion
2309,易|者,變|也,Expansion
2310,在|出現|這種|粘液|的|最後|一天|稱為|高峰|日,其|前後|48|小時|之間|會|發生|排卵,Expansion
2311,通用|通用汽車|汽車|總裁|瓦格納|也|找|了|一個|接班|接班人,來|負責|內部|內部事務|事務,Expansion
2312,20|喜歡|擺弄|花草|逗弄|小動|動物,而|對|一般|般的|玩具|興趣|興趣不大|不大,Comparison
2313,取名|多|兒,是|為了|紀念|記憶|中|的|多多,Expansion
2314,當|駕駛|駕駛者|向|空轉|轉車|車輪|施加|制動|動力,其|行駛|駛動|動力|將|被|轉移|移至|抓|地力|更|大|的|車輪,Temporal
2315,如果|這方|這方面|方面|的|壓力|進一步|一步|加大,零部件|部件|供應|供應商|受到|的|衝擊|最大,Contingency
2316,如果|有|一天|忘|了|服用,這|會|成為|問題,Contingency
2317,這種|錯誤|錯誤觀念|觀念,在|我國|女性|中|也|大有人在|有人|在,Expansion
2318,杭州|的|旅游|旅游景點|景點|省|下|錢|來|去|九寨|九寨溝,我|也|同意|了,Expansion
2319,這種|狀態|常|在|吃奶|後|1|小時|左右|容易|取得,因為|狀態|變化|和|睡眠|周期|有關,Contingency
2320,按照|官方|說法,接下|接下來|下來|大排量|排量|汽車|將|被|征收|更|高|的|消費|消費稅,Expansion
2321,因|信|託|公司|對|汽車|汽車廠|車廠|廠商|的|前景|不|看好,使得|汽車|汽車廠|車廠|廠商|融資|非常|困難,Contingency
2322,產品|除|覆蓋|國內|市場|場外,還|大量|大量出|出口|到|國外,Expansion
2323,而|在|我國,空調|的|用電|用電量|電量|約|佔|全國|總|用電|用電量|電量|的|8,Expansion
2324,同時|甘草|甜|素|能|改善|香菸|氣味,使|香菸|品質|有|明顯|明顯提高|提高,Contingency
2325,全面|面生|生動|的|表現|和|創意,更具|具象|的|突現|產品|的|好處,Expansion
2326,好|在|灰|熊|也|不強,巫師|取得|首|勝,Contingency
2327,粘膜|下有|豐富|的|神經|分佈,因此|感覺|十分|敏銳,Contingency
2328,比亞|比亞迪|汽車|銷售|公司|總經理|經理|夏|治|冰|透露,電動|電動車|動車|F3e|等|系列|系列產品|產品|將|在|三年|年內|推出,Expansion
2329,LG|表示|看好|天|翼|發展|發展前景|前景,將|為|中國|中國電信|國電|電信|189|放號|提供|盡可|盡可能|可能|的|支持,Expansion
2330,只不過|不過,平時|我們|很少|看到|關於|這方|這方面|方面|的|報道|而已,Comparison
2331,請|您|安排|排好|業務|操作|時間,提前|提前完成|完成|網上|上代|代發|支付|資金|歸集|等|操作,Expansion
2332,國內|各|汽車|汽車廠|車廠|廠商|也|意識|到|了|這塊|市場|的|前途,紛紛|進入|混合|動力|汽車|領域,Expansion
2333,要|等|一年|的|時間,實在|漫長,Expansion
2334,如果|我|已|打|款,北斗|無貨|怎麼|怎麼辦,Contingency
2335,御|軒|將來|市場|如何,還要|等待|等待時間|時間|的|檢驗,Temporal
2336,花露|花露水|露水|雖然|能夠|止癢,但|消炎|的|功能|差|一些,Comparison
2337,3|本館|工具|工具書|不外|不外借|外借,讀者|可憑|憑藉|借書|借書證|書證|或|閱覽|證|在|室內|閱覽,Expansion
2338,無論|無論是|乘客|還是|行人,最新|最新款|新款|的|翼|豹|都|做出|了|保護|保護措施|措施,Expansion
2339,並|規定|他|隨身|只能|能帶|一元|零用|零用錢|用錢,她|的|實際|用意|是|限制|他|與|那位|女教師|教師|的|來往,Expansion
2340,與|書店|相比,漢城|的|圖書|圖書館|書館|建設|也|毫不|毫不遜色|不遜|遜色,Comparison
2341,他|很|年輕,但|已經|是|世界|上|最|棒|的|足球|足球運動|球運|運動|運動員|動員|之一,Comparison
2342,如果|抱|著|坦然|的|態度|接受|這|一切,有益|有益於|益於|幫助|助產|產婦|擺脫|消極|消極情緒|情緒,Contingency
2343,老樣子|樣子,還是|記得|要|開啟|巨集,Expansion
2344,36|選|7|30|選|7|23|選|5,電腦|彩票|開獎|公告|游戲|游戲規則|規則|介紹,Expansion
2345,你|的|一句|我|想|你,只不過|不過|換來|他|的|沉默,Comparison
2346,飛度|不僅|是|廣州|馬路|馬路上|路上|見得|較|多|的|車型|之一,也|是|二手|二手市場|市場|場上|的|常見|見面|面孔,Expansion
2347,隨著|新|規定|的|實施,未來|上市|上市公司|公司|的|分紅|率|將|會|有|實質|實質性|的|提高,Contingency
2348,製作|相當|精巧|細膩,被|稱為|蘇|亞|巴|聖母|保護|像,Expansion
2349,起初|拽|我|上車|的|男子|帶|我|進|了|602|號房,另外|2|人|開著車|走|了,Temporal
2350,隨著|摩天|摩天輪|天輪|緩慢|的|晃動,歡愉|如|飛上|雲霄|般|高漲,Temporal
2351,島上|上有|一條|公路,更多|的|是|砂石|砂石路|路面,Comparison
2352,這期|期間|為|避免|懷孕,可以|採用|口服|避孕|避孕藥|或|避孕|避孕套,Contingency
2353,它|的|準確|準確性|在|90|以上,而且|能夠|在|受孕|後|2|周|就|檢查|查出|查出來|出來,Expansion
2354,換句|換句話|換句話說,軌道|軌道艙|就是|航天|航天員|在|太空|空中|的|生活|生活艙,Expansion
2355,11|辭舊迎新|舊迎新|迎新|的|時刻,你|為|未來|準備|了|什麼,Temporal
2356,但是|接下|接下來|下來|的|三分|三分鐘|分鐘,湖|人|用|一|波|13|2|將|比賽|終結,Comparison
2357,一方|一方面|方面|是|享受|家門|家門口|門口|的|便利,一方|一方面|方面|是|更多|中產|產生|生活|的|交流,Expansion
2358,除此|除此之外|之外,新|辦法|還|增加|了|對外|外包|包業|業務|的|監管|要求,Expansion
2359,人才|儲備|對於|每個|企業|來說|必然|很重|重要,基礎|基礎設施|設施|硬件|的|投入|更是|企業|的|堅實|後盾,Expansion
2360,沒有|這些|道具|也|沒關|沒關係|關係,單單|單一|一件|前襟|開|扣|襯衣|就|足以|讓|他|心癢|難耐,Comparison
2361,經過|對|以上|上三|三處|的|清理,我|館|的|輿圖|收藏|可以|說|已經|具有|一定|的|規模,Expansion
2362,隨身|隨身攜帶|攜帶|手帕|擦|流汗,也|可以|減少|使用|面紙|的|用量,Expansion
2363,經|CT|檢查|查證|證實|實為|顱內|內出血|出血,由於|搶救|及|史|上|最|牛|交警|時|才|輓回|了|生命,Contingency
2364,根據|一個|研究,說|是|人腦|每秒|每秒鐘|秒鐘|能夠|通過|四百|G|的|數據|數據量,Expansion
2365,越來|越來越|越多|的|標準|走進|人們|的|生活,標準|標準化|也|引起|了|社會|的|廣泛|關註,Expansion
2366,重慶|車市,各種|節油|挑戰|挑戰賽|也|呈|數倍|倍增|增長,Temporal
2367,1|經期|盆腔|充血|增加,而|性興奮|興奮|將|發生|盆腔|充血,Expansion
2368,太陽|太陽能|在|夏天|天運|運作|得|最好,而且|是|在|空調|需要|要用|用到|額外|外電|電力|的|時候,Expansion
2369,誰|像|你,滿身|都|是|鑽石,Expansion
2370,今天|的|達人|是|我,明天|的|達人|還是|我,Temporal
2371,只是|是因為|因為|一絲|好奇,想|在|平安|平安夜|那天|去|教堂|聆聽|聖歌,Contingency
2372,整個|系統|設計|對|用戶|要求|極|低,具有|簡易|可調|的|功能|故障|自動|巡檢|功能|等,Expansion
2373,而|相對|對於|一季|一季度|季度|20|以上|的|增幅,4|月|車市|則|遭遇|一股|不小|的|倒春寒|春寒,Comparison
2374,很少|看見|自己|的|頭皮,好奇|地|摸|了|又|摸,Contingency
2375,俗話|俗話說,真理|向前|邁進|進一步|一步|便是|謬誤,Expansion
2376,不利|健康,也|不利|和諧|和諧社會|社會|的|構建|啊,Expansion
2377,親|民,再|親|民|些,Expansion
2378,我|還|想|告訴|大家,買不到|不到|車票|的|情況|下|該|如何|何處|處理,Expansion
2379,選秀|排名|無非|是|看|數據,但|不是|每個|個數|數據|都|能|打動|球隊|的,Comparison
2380,逍|客|廠家|家規|規定|的|首|保|為|5000km,而|保養|周期|為|5000km,Expansion
2381,制動|鼓|鏜|削|後|的|直徑|不得|大於|220mm,否則|應|更換|換新|件,Comparison
2382,餡餅|通常|是|烤成|的,也|有|炸|的,Expansion
2383,前面|的|墓地|葬|了|幾代|幾代人|代人,甚至|包括|一個|希腊|國王|的|後裔,Expansion
2384,這種|灌註|註標|標本|如果|果品|品質|夠|好,市場|市場價|價格|大概|可以|到|四位|四位數|位數|以上|呢,Contingency
2385,位於|東加|加勒|加勒比|加勒比海|背風|群島|北部,由|聖基茨|尼維斯|維斯|及|桑|佈雷|羅|等|島嶼|組成,Expansion
2386,另一方|另一方面|一方|一方面|方面,日產|卻|開始|落後|於|雙|田|的|腳步,Expansion
2387,如果|按|每|台|空調|調節|節電|20|算,一年|可|節省|省用|用電|288|億度,Contingency
2388,我|只是|覺得|陽光|陽光燦爛|燦爛|的|季節,也|該|來|了,Expansion
2389,對了|她|最近|換|了|新|的|部落|格|平臺,請|各位|有空|去|坐坐,Expansion
2390,又|訊|門窗|一旦|被|強行|打開,防盜|防盜器|就|自動|發出|吱吱|的|報警|警聲,Contingency
2391,我|對|先生|說,我|吃|玉米|玉米片,Expansion
2392,水|不|涼|也|不|熱,暖暖的|真|舒服,Expansion
2393,但是|如何|把|這個|產品|做好,很重|重要|的|一個|就是|策劃,Expansion
2394,其|所|帶來|展示|效果,自然|會|存在|難|如|預想|的|問題,Contingency
2395,底|拖|漁船|的|網子|一拖|就|拖到|水深|六|七百|公尺,所以|抓上|抓上來|上來|的|很多|都|是|深海|的|魚類,Contingency
2396,廣東|東君|樂|將|限量|推出|88|輛,並以|1|元|的|價格|接收|預訂,Expansion
2397,奧德|奧德賽|德賽|在|公用|之時,兼顧|顧家|家用|還是|相當|不錯|的,Expansion
2398,新加坡|燃油|燃油稅|油稅|稅負|水平|也|不|低,佔|到|價格|的|30|以上,Expansion
2399,急進|式|地|節食,不可|可能|是|良好|妊娠|妊娠期|的|起點,Expansion
2400,這些|錢|可以|買|一輛|半|新|的|好|車,而|不應|應該|該是|這個|連|門|都|打不開|不開|的|老爺|老爺車,Comparison
2401,慘|了,因為|是|第一|第一節|一節|一節課|居然|忘記|了|換成|震動,Expansion
2402,銀|鋅|金|銅|鉛|煤|錢|銻|及|辰砂,並|蘊藏|石油|石油資源|資源,Expansion
2403,性高潮|高潮|通常|還|可以|轉移|移註|註意|註意力,讓|你|忘記|許多|壓力,Expansion
2404,同時|有效|遏制|亂收|亂收費|收費|現象,有利|保證|全國|國道|道路|暢通|暢通無阻|無阻,Expansion
2405,之前|的確|確有|一些|號稱|賣|千元|左右|的|筆記|筆記本,不過|那|很多|都|是|翻新|的|二手|二手貨,Comparison
2406,記者|他|的|投籃|看上|看上去|上去|很|掙扎,是不是|不是|是因為|因為|他|的|投籃|太|勉強,Contingency
2407,後來|才|發現,這種|廊柱|風格|遍及|古巴|巴西|西北|西北部|北部|很多|小鎮,Temporal
2408,事業|運|還|不錯,有|提升|的|機會,Expansion
2409,我們|互|留|了|地址,並|相互|邀請|做客,Expansion
2410,銷售|銷售網|網絡|上,也|是|以|華晨|寶馬|為主|主體|在|管理,Expansion
2411,依|申請|提供|政府|信息,可收|收取|檢索|複製|郵寄|等|成本|成本費,Temporal
2412,筆者|從|東風|風雪|雪鐵龍|經銷|經銷商|獲悉,近期|為了|清庫|庫存,Expansion
2413,於是|只有|繼續|朝|前|走,即便|便是|已經|身心|疲憊,Comparison
2414,境外|外人|人員|買房|需要|什麼|手續,如果|要|貸款|該|怎麼|怎麼辦,Contingency
2415,但|這|東西|弄|到|咱們|這兒,的確|不妥,Expansion
2416,包括|我們|熟悉|的|味精|烹|大師|到|雞湯|塊,其實|都|是|利用|了|食物|中|的|鮮味|物質,Expansion
2417,如|塑料|刷|刀片|來|刮削|污漬,這樣|很|容易|易損|損害|漆|面,Contingency
2418,5|米,還|能|負重|150|公斤,Expansion
2419,是|很|容易,但|那|不是|他們|所|期望|的,Comparison
2420,皮薩羅|處決|了|印加|皇帝|以後|不久,攻進|了|印加|印加帝國|帝國|的|首都|庫斯|庫斯科,Temporal
2421,你們|收斂|點,還有|女生|生在|呢,Contingency
2422,MINI|小車|的|大名|可以|說|是|無人|無人不曉|不曉,無人|無人不知|人不知|不知,Expansion
2423,在|我|還|在|上|幼兒|幼兒園|的|時候,我|的|媽媽|在|瑞金|瑞金路|第二|二小|小學|教書,Temporal
2424,其實|正|妹|自|拍|的|時候,隱隱|隱隱約約|隱約|隱約約|透出|了|生物|生物學|的|知識,Expansion
2425,我|和|他|有|一|搭|沒一搭|地|說|著|話,直到|那|只|斷尾|尾巴|的|貓|出現,Temporal
2426,同時|建立|個股|止損|止|利|機制,有效|管理|股市|波動|的|價格|風險,Temporal
2427,基金|經理|是|基金|運作|的|關鍵|關鍵性|人物,可以|說|是|基金|的|掌舵|掌舵人,Expansion
2428,在|自己|喜歡|的|人面|面前|我會|特別|緊張,說話|也|會|語無倫次|倫次,Expansion
2429,所以|今日|搞|到|喉嚨|喉嚨痛,琴|晚|頭痛|到|訓|5|到|覺,Expansion
2430,我國|石油|一次|一次能源|能源|的|消費|比重|佔|20,而|進口|石油|佔|石油|消費|消費量|的|比重|已|達|35,Comparison
2431,2|樓|鐘聲|說|到|如果|看不到|不到|直播,可以|在|網上|上點|點播|呀,Contingency
2432,招生|生計|計劃|計劃數|大|的|省份|可|小於|於此|比例,但|必須|高於|100,Comparison
2433,坐在|駕駛|位置|會|發現|由於|坐姿|較|高,駕駛|S|MAX|時|的|視野|相當|寬闊,Expansion
2434,因為|骯髒|的|水,使得|我們|腹瀉|和|得到|寄生|寄生蟲|寄生蟲病,Contingency
2435,但|海外|媒體|有|傳,朱|言|絕不|寫|回憶|回憶錄,Expansion
2436,3|不|排|精,指|有|高潮|而|射精|後|無|精液|排出,Expansion
2437,可以|說,艙|外航|航天|航天服|就是|一個|穿|在|身上|的|飛船,Expansion
